date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:01:55	363/363	---MCZ	200	added ('OK')	text/css	etag:W/%22658d8082-16b%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-opt-product-arrows.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-opt-product-arrows.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:55	1029/1029	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-405%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-product-labels.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-product-labels.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:56	66/66	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-42%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-product-labels-rect.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-mod-product-labels-rect.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:57	6912/6912	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-1b00%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-hotspot.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-hotspot.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:58	1190/1190	---MCZ	200	added ('OK')	text/css	etag:W/%22658d8082-4a6%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-product-loop-icons.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-product-loop-icons.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:58	3012/3012	---MCZ	200	added ('OK')	text/css	etag:W/%226617f5c6-bc4%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-info-box.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-info-box.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:01:59	3694/3694	---MCZ	200	added ('OK')	text/css	etag:W/%22658d7c0b-e6e%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wpb-el-banner.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/wpb-el-banner.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:00	388/388	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-184%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-banner-hover-zoom.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-banner-hover-zoom.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:00	1264/1264	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-4f0%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-brand.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-brand.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:00	4229/4229	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-1085%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/blog-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/blog-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:01	5674/5674	---MCZ	200	added ('OK')	text/css	etag:W/%22658d8082-162a%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/blog-loop-base-old.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/blog-loop-base-old.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:01	982/982	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-3d6%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/blog-loop-design-masonry.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/blog-loop-design-masonry.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:02	1073/1073	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-431%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/footer-base.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/footer-base.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:02	191/191	---MCZ	200	added ('OK')	text/css	etag:W/%2265857cea-bf%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-gallery.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/el-gallery.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:02	740/740	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-2e4%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/opt-scrolltotop.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/opt-scrolltotop.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:02	686/686	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-2ae%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-my-account-sidebar.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/header-el-my-account-sidebar.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:02	1044/1044	---MCZ	200	added ('OK')	text/css	etag:W/%2264e4a7f5-414%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-opt-social-login.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/woo-opt-social-login.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:03	2210/2210	---MCZ	200	added ('OK')	text/css	etag:W/%2266167acb-8a2%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/opt-bottom-toolbar.min.css?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/css/parts/opt-bottom-toolbar.min8c10.css	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:03	11644/11644	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff6c-2d7c%22	https://woodmart.xtemos.com/wp-content/plugins/google-analytics-dashboard-for-wp/assets/js/frontend-gtag.min.js?ver=7.28.0	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/google-analytics-dashboard-for-wp/assets/js/frontend-gtag.mine96e.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:04	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658ad049-15601%22	https://woodmart.xtemos.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:05	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264e474ee-3509%22	https://woodmart.xtemos.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:06	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff83-25a4%22	https://woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.9.0.2	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min4ebd.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:07	3058/3058	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff83-bf2%22	https://woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=9.0.2	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min9e2b.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:08	1720/1720	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff83-6b8%22	https://woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.9.0.2	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.minf01e.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:08	2467/2467	---MCZ	200	added ('OK')	application/javascript	etag:W/%22668cff83-9a3%22	https://woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=9.0.2	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min9e2b.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:08	992/992	---MCZ	200	added ('OK')	application/javascript	etag:W/%226669887e-3e0%22	https://woodmart.xtemos.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=7.7.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cartf66a.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:08	3171/3171	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266167acb-c63%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/js/libs/device.min.js?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/js/libs/device.min8c10.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:09	356/356	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265857ceb-164%22	https://woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/global/scrollBar.min.js?ver=7.5.1	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/themes/woodmart/js/scripts/global/scrollBar.min8c10.js	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:09	1357/1357	---M--	200	added ('OK')	image/png	etag:%2264e5cb0a-54d%22	https://woodmart.xtemos.com/wp-content/uploads/2021/06/cropped-woodmart-favicon-512px-45x45.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2021/06/cropped-woodmart-favicon-512px-45x45.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:09	12223/12223	---M--	200	added ('OK')	image/png	etag:%2264e5cb0a-2fbf%22	https://woodmart.xtemos.com/wp-content/uploads/2021/06/cropped-woodmart-favicon-512px-290x290.png	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2021/06/cropped-woodmart-favicon-512px-290x290.png	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:10	14721/14721	---M--	200	added ('OK')	image/jpeg	etag:%2265cf79b1-3981%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/retail-popup-bg.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/retail-popup-bg.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:10	119447/119447	---M--	200	added ('OK')	image/jpeg	etag:%226223713e-1d297%22	https://woodmart.xtemos.com/wp-content/uploads/2022/03/page-title-shop.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2022/03/page-title-shop.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:12	42375/42375	---M--	200	added ('OK')	image/jpeg	etag:%2265cf79a2-a587%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/retail-shop-bg-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/retail-shop-bg-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:12	25725/25725	---M--	200	added ('OK')	image/jpeg	etag:%225989c380-647d%22	https://woodmart.xtemos.com/wp-content/uploads/2016/06/cat-menu-bg-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2016/06/cat-menu-bg-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:12	12520/12520	---M--	200	added ('OK')	image/jpeg	etag:%22667938a4-30e8%22	https://woodmart.xtemos.com/wp-content/uploads/2024/06/demo-default-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2024/06/demo-default-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:12	31896/31896	---M--	200	added ('OK')	image/jpeg	etag:%2264e5ccee-7c98%22	https://woodmart.xtemos.com/wp-content/uploads/2023/02/demo-mega-electronics.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2023/02/demo-mega-electronics.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:13	13767/13767	---M--	200	added ('OK')	image/jpeg	etag:%2262a9965d-35c7%22	https://woodmart.xtemos.com/wp-content/uploads/2022/06/preview-megamarket.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2022/06/preview-megamarket.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:13	30022/30022	---M--	200	added ('OK')	image/jpeg	etag:%2265cf6f5f-7546%22	https://woodmart.xtemos.com/wp-content/uploads/2023/09/demo-furniture-2.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2023/09/demo-furniture-2.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:13	52643/52643	---M--	200	added ('OK')	image/jpeg	etag:%2265cf6f4d-cda3%22	https://woodmart.xtemos.com/wp-content/uploads/2023/09/demo-games-white-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2023/09/demo-games-white-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:14	26186/26186	---M--	200	added ('OK')	image/jpeg	etag:%2265cf65a4-664a%22	https://woodmart.xtemos.com/wp-content/uploads/2024/02/demo-black_friday.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2024/02/demo-black_friday.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:14	16487/16487	---M--	200	added ('OK')	image/jpeg	etag:%2259c52ace-4067%22	https://woodmart.xtemos.com/wp-content/uploads/2017/01/handmade.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2017/01/handmade.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:14	25710/25710	---M--	200	added ('OK')	image/jpeg	etag:%226627a684-646e%22	https://woodmart.xtemos.com/wp-content/uploads/2024/04/demo-fashion-color-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2024/04/demo-fashion-color-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:14	18559/18559	---M--	200	added ('OK')	image/jpeg	etag:%226627a640-487f%22	https://woodmart.xtemos.com/wp-content/uploads/2024/04/demo-glasses-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2024/04/demo-glasses-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:14	18849/18849	---M--	200	added ('OK')	image/jpeg	etag:%225cd01df1-49a1%22	https://woodmart.xtemos.com/wp-content/uploads/2019/05/preview-retail-2.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2019/05/preview-retail-2.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:15	37734/37734	---M--	200	added ('OK')	image/jpeg	etag:%2265cf79fa-9366%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/slide-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/slide-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:16	12610/12610	---M--	200	added ('OK')	image/jpeg	etag:%2265cf79eb-3142%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/slide-2.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/slide-2.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:18	97048/97048	---M--	200	added ('OK')	image/jpeg	etag:%2265cf79dd-17b18%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/slide-3.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/slide-3.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:19	10869/10869	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f020-2a75%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-2-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-2-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:20	5258/5258	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f03b-148a%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-1-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-1-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:21	7236/7236	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f003-1c44%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-3-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-3-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:22	11047/11047	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f031-2b27%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-4-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-4-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:24	6153/6153	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f024-1809%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-5-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-5-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:25	9417/9417	---M--	200	added ('OK')	image/jpeg	etag:%2264e5f013-24c9%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-6-opt.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-category-6-opt.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:26	11736/11736	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efb6-2dd8%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-opt-430x430.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-opt-430x430.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:27	16764/16764	---M--	200	added ('OK')	image/jpeg	etag:%2264e5efc3-417c%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-2-opt-430x430.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/side-product-cutdown-2-opt-430x430.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:27	7567/7567	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf43-1d8f%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-1-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-1-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:28	7259/7259	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1c5b%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-2-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-2-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:28	7837/7837	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1e9d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-3-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-3-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:29	13842/13842	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-3612%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-4-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-4-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:29	5981/5981	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-175d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-5-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-5-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:29	8093/8093	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1f9d%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-6-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-product-6-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:29	86523/86523	---M--	200	added ('OK')	image/jpeg	etag:%2265cf79ce-151fb%22	https://woodmart.xtemos.com/wp-content/uploads/2018/08/retail-img-map-1-1.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/08/retail-img-map-1-1.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:30	6025/6025	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbd2b-1789%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-1-opt-430x444.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-1-opt-430x444.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:30	21103/21103	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbd2d-526f%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-2-opt-430x444.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-2-opt-430x444.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:30	13342/13342	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-341e%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-2-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-2-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
20:02:31	4209/4209	---M--	200	added ('OK')	image/jpeg	etag:%225bbcbf44-1071%22	https://woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-1-opt-330x340.jpg	C:/My%20Web%20Sites/HTTRACK%20CLONE/woodmart.xtemos.com/wp-content/uploads/2018/10/retail-img-map-product-1-opt-330x340.jpg	(from https://woodmart.xtemos.com/demo-retail/demo/retail/?add-to-cart=21691)
